"fixture_id","event_time_elapsed","event_time_extra","team_id","team_name","player_id","player_name","assist_id","assist_name","event_type","event_detail","event_comments"
1379188,89,NA,34,"Newcastle",38734,"Sven Botman",NA,NA,"Card","Yellow Card","Foul"
1379188,90,5,39,"Wolves",265784,"André",NA,NA,"Card","Yellow Card","Foul"
1379189,29,NA,42,"Arsenal",2467,"L. Martinez",NA,NA,"Goal","Own Goal",NA
1379189,37,NA,33,"Manchester United",20589,"B. Mbeumo",NA,NA,"Goal","Normal Goal",NA
1379189,50,NA,33,"Manchester United",382452,"P. Dorgu",1485,"B. Fernandes","Goal","Normal Goal",NA
1379189,58,NA,42,"Arsenal",127817,"P. Hincapie",19959,"B. White","subst","Substitution 1",NA
1379189,58,NA,42,"Arsenal",47315,"M. Zubimendi",19586,"E. Eze","subst","Substitution 2",NA
1379189,58,NA,42,"Arsenal",643,"Gabriel Jesus",18979,"V. Gyökeres","subst","Substitution 3",NA
1379189,58,NA,42,"Arsenal",37127,"M. Odegaard",47311,"M. Merino","subst","Substitution 4",NA
1379189,64,NA,42,"Arsenal",2937,"Declan Rice",NA,NA,"Card","Yellow Card","Foul"
1379189,69,NA,33,"Manchester United",20589,"B. Mbeumo",1165,"M. Cunha","subst","Substitution 1",NA
1379189,75,NA,42,"Arsenal",1946,"L. Trossard",136723,"N. Madueke","subst","Substitution 7",NA
1379189,81,NA,33,"Manchester United",382452,"P. Dorgu",115589,"B. Sesko","subst","Substitution 4",NA
1379189,84,NA,42,"Arsenal",47311,"M. Merino",NA,NA,"Goal","Normal Goal",NA
1379189,87,NA,33,"Manchester United",1165,"M. Cunha",284322,"K. Mainoo","Goal","Normal Goal",NA
1379189,88,NA,33,"Manchester United",157997,"A. Diallo",545,"N. Mazraoui","subst","Substitution 6",NA
1379189,90,1,42,"Arsenal",19586,"Eberechi Eze",NA,NA,"Card","Yellow Card","Foul"
1379190,26,NA,35,"Bournemouth",152856,"Evanilson",304853,"A. Scott","Goal","Normal Goal",NA
1379190,33,NA,35,"Bournemouth",330437,"A. Jimenez",20093,"J. Hill","Goal","Normal Goal",NA
1379190,34,NA,40,"Liverpool",284,"J. Gomez",8500,"W. Endo","subst","Substitution 1",NA
1379190,45,3,35,"Bournemouth",368030,"Eli Junior Kroupi",NA,NA,"Card","Yellow Card","Time wasting"
1379190,45,NA,40,"Liverpool",290,"V. van Dijk",1096,"D. Szoboszlai","Goal","Normal Goal",NA
1379190,46,NA,40,"Liverpool",206254,"M. Kerkez",289,"A. Robertson","subst","Substitution 2",NA
1379190,59,NA,40,"Liverpool",152654,"J. Frimpong",293,"C. Jones","subst","Substitution 3",NA
1379190,59,NA,40,"Liverpool",6716,"A. Mac Allister",174565,"H. Ekitike","subst","Substitution 4",NA
1379190,67,NA,35,"Bournemouth",368030,"E. J. Kroupi",1125,"R. Christie","subst","Substitution 1",NA
1379190,74,NA,40,"Liverpool",247,"C. Gakpo",452685,"R. Ngumoha","subst","Substitution 5",NA
1379190,80,NA,40,"Liverpool",1096,"D. Szoboszlai",306,"M. Salah","Goal","Normal Goal",NA
1379190,85,NA,35,"Bournemouth",330437,"A. Jimenez",361485,"A. Toth","subst","Substitution 4",NA
1379190,90,3,40,"Liverpool",542,"Ryan Gravenberch",NA,NA,"Card","Yellow Card","Time wasting"
1379190,90,3,35,"Bournemouth",152856,"Evanilson",47499,"E. Unal","subst","Substitution 7",NA
1379190,90,NA,35,"Bournemouth",129682,"A. Adli",NA,NA,"Goal","Normal Goal",NA
1379191,12,NA,65,"Nottingham Forest",9366,"Igor Jesus",NA,NA,"Goal","Normal Goal",NA
1379191,37,NA,55,"Brentford",1119,"K. Ajer",36922,"S. van den Berg","subst","Substitution 1",NA
1379191,37,NA,55,"Brentford",15908,"M. Damsgaard",284797,"D. Ouattara","subst","Substitution 2",NA
1379191,61,NA,65,"Nottingham Forest",6056,"N. Dominguez",284428,"O. Hutchinson","subst","Substitution 4",NA
1379191,66,NA,55,"Brentford",263538,"Yehor Yarmolyuk",NA,NA,"Card","Yellow Card","Argument"
1379191,67,NA,55,"Brentford",19346,"R. Henry",44871,"A. Hickey","subst","Substitution 5",NA
1379191,68,NA,65,"Nottingham Forest",9366,"Igor Jesus",8598,"T. Awoniyi","subst","Substitution 5",NA
1379191,79,NA,65,"Nottingham Forest",8598,"T. Awoniyi",18746,"M. Gibbs-White","Goal","Normal Goal",NA
1379191,81,NA,55,"Brentford",263538,"Y. Yarmolyuk",292,"J. Henderson","subst","Substitution 7",NA
1379191,81,NA,55,"Brentford",342022,"M. Kayode",106725,"K. Lewis-Potter","subst","Substitution 8",NA
1379191,87,NA,65,"Nottingham Forest",2298,"C. Hudson-Odoi",67943,"Morato","subst","Substitution 7",NA
1379192,38,NA,47,"Tottenham",152849,"M. van de Ven",NA,NA,"Goal","Normal Goal",NA
1379192,45,NA,44,"Burnley",19182,"A. Tuanzebe",627,"K. Walker","Goal","Normal Goal",NA
1379192,46,NA,47,"Tottenham",47519,"P. Porro",204039,"D. Udogie","subst","Substitution 1",NA
1379192,69,NA,44,"Burnley",138822,"A. Broja",98936,"L. Foster","subst","Substitution 4",NA
1379192,69,NA,44,"Burnley",575,"Florentino",20303,"J. Laurent","subst","Substitution 5",NA
1379192,76,NA,44,"Burnley",98936,"L. Foster",NA,NA,"Goal","Normal Goal",NA
1379192,78,NA,47,"Tottenham",25287,"K. Danso",270510,"M. Tel","subst","Substitution 5",NA
1379192,78,NA,47,"Tottenham",18968,"Y. Bissouma",328089,"A. Gray","subst","Substitution 6",NA
1379192,79,NA,44,"Burnley",20303,"Josh Laurent",NA,NA,"Card","Yellow Card","Foul"
1379192,85,NA,44,"Burnley",37882,"M. Edwards",180560,"H. Mejbri","subst","Substitution 8",NA
1379192,85,NA,47,"Tottenham",67972,"C. Gallagher",162552,"D. Scarlett","subst","Substitution 7",NA
1379192,90,5,47,"Tottenham",30776,"C. Romero",162498,"R. Dragusin","subst","Substitution 8",NA
1379192,90,NA,47,"Tottenham",30776,"C. Romero",336564,"W. Odobert","Goal","Normal Goal",NA
1379193,20,NA,49,"Chelsea",116117,"Moisés Caicedo",NA,NA,"Card","Yellow Card","Foul"
1379193,34,NA,49,"Chelsea",425733,"Estevao",NA,NA,"Goal","Normal Goal",NA
1379193,50,NA,49,"Chelsea",10329,"Joao Pedro",425733,"Estevao","Goal","Normal Goal",NA
1379193,60,NA,49,"Chelsea",10329,"João Pedro",NA,NA,"Var","Penalty confirmed",NA
1379193,63,NA,52,"Crystal Palace",412759,"Jaydee Canvot",NA,NA,"Card","Yellow Card","Handball"
1379193,64,NA,49,"Chelsea",5996,"E. Fernandez",NA,NA,"Goal","Penalty",NA
1379193,65,NA,52,"Crystal Palace",412759,"J. Canvot",184226,"Y. Pino","subst","Substitution 2",NA
1379193,65,NA,52,"Crystal Palace",182201,"T. Mitchell",26303,"B. Sosa","subst","Substitution 3",NA
1379193,67,NA,52,"Crystal Palace",288102,"Adam Wharton",NA,NA,"Card","Yellow Card","Foul"
1379193,72,NA,52,"Crystal Palace",288102,"Adam Wharton",NA,NA,"Card","Yellow Card","Foul"
1379193,72,NA,52,"Crystal Palace",288102,"Adam Wharton",NA,NA,"Card","Red Card","Foul"
1379193,73,NA,49,"Chelsea",116117,"M. Caicedo",22094,"W. Fofana","subst","Substitution 5",NA
1379193,74,NA,49,"Chelsea",1864,"P. Neto",161907,"M. Gusto","subst","Substitution 6",NA
1379193,74,NA,49,"Chelsea",425733,"Estêvão",286894,"J. Gittens","subst","Substitution 7",NA
1379193,76,NA,52,"Crystal Palace",129711,"B. Johnson",18806,"W. Hughes","subst","Substitution 4",NA
1379193,76,NA,52,"Crystal Palace",13736,"D. Munoz",278898,"C. Riad","subst","Substitution 5",NA
1379193,81,NA,49,"Chelsea",19545,"R. James",341642,"J. Hato","subst","Substitution 8",NA
1379193,85,NA,52,"Crystal Palace",25927,"J. Mateta",403554,"C. Uche","subst","Substitution 6",NA
1379193,85,NA,49,"Chelsea",10329,"Joao Pedro",161948,"L. Delap","subst","Substitution 10",NA
1379193,88,NA,52,"Crystal Palace",126949,"C. Richards",278898,"C. Riad","Goal","Normal Goal",NA
1379193,90,NA,52,"Crystal Palace",2490,"Jefferson Lerma",NA,NA,"Card","Yellow Card","Argument"
1379193,90,NA,49,"Chelsea",305834,"Andrey Santos",NA,NA,"Card","Yellow Card","Time wasting"
1379194,28,NA,63,"Leeds",19760,"J. Justin",177665,"A. Stach","Goal","Normal Goal",NA
1379194,46,NA,45,"Everton",18929,"D. McNeil",148099,"K. Dewsbury-Hall","subst","Substitution 1",NA
1379194,46,NA,45,"Everton",405360,"H. Armstrong",17661,"J. Branthwaite","subst","Substitution 2",NA
1379194,54,NA,63,"Leeds",177665,"Anton Stach",NA,NA,"Card","Yellow Card","Foul"
1379194,56,NA,63,"Leeds",129142,"Ilia Gruev",NA,NA,"Card","Yellow Card","Foul"
1379194,66,NA,63,"Leeds",129142,"I. Gruev",32966,"A. Tanaka","subst","Substitution 3",NA
1379194,71,NA,45,"Everton",138417,"N. Patterson",304317,"T. Dibling","subst","Substitution 3",NA
1379194,76,NA,45,"Everton",343684,"T. Barry",2990,"I. Gueye","Goal","Normal Goal",NA
1379194,85,NA,63,"Leeds",177665,"A. Stach",18901,"S. Longstaff","subst","Substitution 6",NA
1379194,85,NA,63,"Leeds",1408,"S. Bornauw",311334,"F. Buonanotte","subst","Substitution 7",NA
1379194,85,NA,63,"Leeds",50739,"B. Aaronson",48389,"N. Okafor","subst","Substitution 8",NA
1379194,89,NA,45,"Everton",343684,"T. Barry",125743,"Beto","subst","Substitution 7",NA
1379194,90,NA,63,"Leeds",311334,"Facundo Buonanotte",NA,NA,"Card","Yellow Card","Time wasting"
1379195,28,NA,51,"Brighton",265820,"Y. Ayari",22160,"O. Boscagli","Goal","Normal Goal",NA
1379195,59,NA,36,"Fulham",19549,"A. Robinson",19032,"R. Sessegnon","subst","Substitution 1",NA
1379195,59,NA,36,"Fulham",237819,"Kevin",1696,"S. Chukwueze","subst","Substitution 2",NA
1379195,66,NA,36,"Fulham",1934,"Sander Berge",NA,NA,"Card","Yellow Card","Foul"
1379195,69,NA,36,"Fulham",1161,"E. Smith Rowe",19025,"T. Cairney","subst","Substitution 3",NA
1379195,72,NA,36,"Fulham",1696,"S. Chukwueze",2729,"J. Andersen","Goal","Normal Goal",NA
1379195,76,NA,51,"Brighton",1469,"Danny Welbeck",NA,NA,"Var","Goal cancelled",NA
1379195,81,NA,51,"Brighton",278370,"D. Gomez",383685,"Y. Minteh","subst","Substitution 4",NA
1379195,81,NA,51,"Brighton",356041,"C. Baleba",296,"J. Milner","subst","Substitution 5",NA
1379195,88,NA,36,"Fulham",1455,"A. Iwobi",389315,"J. King","subst","Substitution 8",NA
1379195,88,NA,51,"Brighton",18970,"P. Gross",90590,"G. Rutter","subst","Substitution 6",NA
1379195,88,NA,51,"Brighton",1469,"D. Welbeck",392482,"C. Kostoulas","subst","Substitution 7",NA
1379195,88,NA,51,"Brighton",22160,"O. Boscagli",162007,"M. De Cuyper","subst","Substitution 8",NA
1379195,90,1,51,"Brighton",392482,"Charalampos Kostoulas",NA,NA,"Card","Yellow Card","Foul"
1379195,90,NA,36,"Fulham",19221,"H. Wilson",NA,NA,"Goal","Normal Goal",NA
1379196,6,NA,50,"Manchester City",81573,"O. Marmoush",41621,"M. Nunes","Goal","Normal Goal",NA
1379196,37,NA,50,"Manchester City",81573,"Omar Marmoush",NA,NA,"Var","Penalty cancelled",NA
1379196,45,NA,50,"Manchester City",19281,"A. Semenyo",636,"B. Silva","Goal","Normal Goal",NA
1379196,46,NA,39,"Wolves",13708,"J. Arias",2032,"J. S. Larsen","subst","Substitution 1",NA
1379196,46,NA,39,"Wolves",296560,"J. Tchatchoua",282770,"R. Gomes","subst","Substitution 2",NA
1379196,57,NA,39,"Wolves",265784,"André",NA,NA,"Card","Yellow Card","Foul"
1379196,61,NA,50,"Manchester City",36902,"T. Reijnders",631,"P. Foden","subst","Substitution 1",NA
1379196,67,NA,39,"Wolves",195103,"João Gomes",NA,NA,"Card","Yellow Card","Foul"
1379196,71,NA,50,"Manchester City",41621,"Matheus Nunes",NA,NA,"Card","Yellow Card","Foul"
1379196,71,NA,39,"Wolves",24888,"Hwang Hee-Chan",110153,"T. Arokodare","subst","Substitution 4",NA
1379196,73,NA,50,"Manchester City",156477,"R. Cherki",1100,"E. Haaland","subst","Substitution 4",NA
1379196,74,NA,50,"Manchester City",81573,"O. Marmoush",1422,"J. Doku","subst","Substitution 5",NA
1379196,88,NA,39,"Wolves",195717,"Yerson Mosquera",NA,NA,"Card","Yellow Card","Foul"
1379197,19,NA,66,"Aston Villa",19071,"E. Buendia",19170,"M. Rogers","Goal","Normal Goal",NA
1379197,27,NA,34,"Newcastle",723,"Joelinton",NA,NA,"Card","Yellow Card","Foul"
1379197,48,NA,34,"Newcastle",723,"Joelinton",19192,"J. Ramsey","subst","Substitution 1",NA
1379197,59,NA,66,"Aston Villa",18,"J. Sancho",983,"L. Bailey","subst","Substitution 2",NA
1379197,62,NA,34,"Newcastle",20649,"Y. Wissa",158054,"N. Woltemade","subst","Substitution 2",NA
1379197,63,NA,34,"Newcastle",138787,"A. Gordon",153430,"A. Elanga","subst","Substitution 3",NA
1379197,74,NA,66,"Aston Villa",2926,"Y. Tielemans",284457,"L. Bogarde","subst","Substitution 3",NA
1379197,75,NA,66,"Aston Villa",19071,"E. Buendia",2724,"L. Digne","subst","Substitution 4",NA
1379197,75,NA,66,"Aston Villa",46815,"P. Torres",19179,"T. Mings","subst","Substitution 5",NA
1379197,79,NA,66,"Aston Villa",2724,"Lucas Digne",NA,NA,"Card","Yellow Card","Foul"
1379197,84,NA,34,"Newcastle",31146,"S. Tonali",1463,"J. Willock","subst","Substitution 7",NA
1379197,88,NA,66,"Aston Villa",19366,"O. Watkins",2724,"L. Digne","Goal","Normal Goal",NA
1379197,89,NA,66,"Aston Villa",162714,"A. Onana",889,"V. Lindelof","subst","Substitution 7",NA
1379197,90,2,66,"Aston Villa",138816,"Ian Maatsen",NA,NA,"Card","Yellow Card","Foul"
1379198,14,NA,48,"West Ham",37724,"C. Summerville",19428,"J. Bowen","Goal","Normal Goal",NA
1379198,28,NA,48,"West Ham",19428,"J. Bowen",NA,NA,"Goal","Penalty",NA
1379198,30,NA,746,"Sunderland",55904,"Daniel Ballard",NA,NA,"Card","Yellow Card","Foul"
1379198,35,NA,746,"Sunderland",22225,"Reinildo Mandava",NA,NA,"Card","Yellow Card","Foul"
1379198,43,NA,48,"West Ham",336585,"M. Fernandes",NA,NA,"Goal","Normal Goal",NA
1379198,46,NA,746,"Sunderland",22225,"R. Mandava",162076,"D. Cirkin","subst","Substitution 1",NA
1379198,46,NA,746,"Sunderland",119121,"T. Hume",327631,"H. Diarra","subst","Substitution 2",NA
1379198,46,NA,746,"Sunderland",284414,"R. Mundle",336659,"C. Talbi","subst","Substitution 3",NA
1379198,66,NA,746,"Sunderland",38750,"B. Brobbey",1146,"N. Mukiele","Goal","Normal Goal",NA
1379198,70,NA,48,"West Ham",301187,"Pablo",2939,"C. Wilson","subst","Substitution 2",NA
1379198,70,NA,48,"West Ham",327730,"O. Scarles",409303,"M. Diouf","subst","Substitution 3",NA
1379198,71,NA,48,"West Ham",50856,"Valentín Castellanos",NA,NA,"Card","Yellow Card","Foul"
1379198,75,NA,48,"West Ham",50856,"T. Castellanos",284446,"F. Potts","subst","Substitution 4",NA
1379198,75,NA,746,"Sunderland",349799,"E. Mayenda",84087,"W. Isidor","subst","Substitution 4",NA
1379198,80,NA,746,"Sunderland",365331,"Noah Sadiki",NA,NA,"Card","Yellow Card","Foul"
1379198,83,NA,746,"Sunderland",1146,"N. Mukiele",19911,"L. O'Nien","subst","Substitution 8",NA
1379198,88,NA,746,"Sunderland",327631,"Habib Diarra",NA,NA,"Card","Yellow Card","Argument"
1379198,90,1,48,"West Ham",336585,"Mateus Fernandes",NA,NA,"Card","Yellow Card","Time wasting"
1379198,90,3,48,"West Ham",37724,"C. Summerville",18744,"M. Kilman","subst","Substitution 8",NA
1379199,35,NA,55,"Brentford",1119,"Kristoffer Ajer",NA,NA,"Card","Yellow Card","Foul"
1379199,42,NA,55,"Brentford",178077,"Kevin Schade",NA,NA,"Card","Red Card","Violent conduct"
1379199,45,5,55,"Brentford",342022,"Michael Kayode",NA,NA,"Card","Yellow Card","Argument"
1379199,45,NA,55,"Brentford",284797,"D. Ouattara",NA,NA,"Goal","Normal Goal",NA
1379199,46,NA,66,"Aston Villa",284457,"L. Bogarde",983,"L. Bailey","subst","Substitution 1",NA
1379199,52,NA,66,"Aston Villa",19194,"Tammy Abraham",NA,NA,"Var","Goal cancelled",NA
1379199,60,NA,55,"Brentford",284797,"D. Ouattara",263538,"Y. Yarmolyuk","subst","Substitution 3",NA
1379199,60,NA,55,"Brentford",292,"J. Henderson",19495,"N. Collins","subst","Substitution 4",NA
1379199,76,NA,55,"Brentford",47438,"M. Jensen",106725,"K. Lewis-Potter","subst","Substitution 6",NA
1379199,77,NA,66,"Aston Villa",18,"J. Sancho",19035,"H. Elliott","subst","Substitution 6",NA
1379199,84,NA,55,"Brentford",19346,"R. Henry",44871,"A. Hickey","subst","Substitution 9",NA
1379199,90,1,55,"Brentford",25073,"Vitaly Janelt",NA,NA,"Card","Yellow Card","Argument"
1379200,53,NA,51,"Brighton",18970,"Pascal Groß",NA,NA,"Card","Yellow Card","Foul"
1379200,57,NA,45,"Everton",17661,"Jarrad Branthwaite",NA,NA,"Card","Yellow Card","Foul"
1379200,60,NA,51,"Brighton",90590,"G. Rutter",383685,"Y. Minteh","subst","Substitution 1",NA
1379200,70,NA,51,"Brighton",1469,"D. Welbeck",392482,"C. Kostoulas","subst","Substitution 2",NA
1379200,70,NA,51,"Brighton",162007,"M. De Cuyper",537,"J. Veltman","subst","Substitution 3",NA
1379200,73,NA,51,"Brighton",18970,"P. Gross",265820,"Y. Ayari","Goal","Normal Goal",NA
1379200,79,NA,45,"Everton",148099,"K. Dewsbury-Hall",195993,"C. Alcaraz","subst","Substitution 4",NA
1379200,80,NA,45,"Everton",405360,"H. Armstrong",304317,"T. Dibling","subst","Substitution 5",NA
1379200,80,NA,45,"Everton",2990,"I. Gueye",284500,"T. Iroegbunam","subst","Substitution 6",NA
1379200,89,NA,45,"Everton",17661,"J. Branthwaite",138417,"N. Patterson","subst","Substitution 8",NA
1379200,89,NA,45,"Everton",343684,"T. Barry",125743,"Beto","subst","Substitution 9",NA
1379200,90,2,45,"Everton",284500,"Tim Iroegbunam",NA,NA,"Card","Yellow Card","Foul"
1379200,90,6,51,"Brighton",18970,"P. Gross",296,"J. Milner","subst","Substitution 9",NA
1379200,90,NA,45,"Everton",125743,"Beto",NA,NA,"Goal","Normal Goal",NA
1379201,7,NA,48,"West Ham",19428,"J. Bowen",18846,"A. Wan-Bissaka","Goal","Normal Goal",NA
1379201,26,NA,49,"Chelsea",286894,"J. Gittens",1864,"P. Neto","subst","Substitution 1",NA
1379201,36,NA,48,"West Ham",37724,"C. Summerville",18846,"A. Wan-Bissaka","Goal","Normal Goal",NA
1379201,46,NA,49,"Chelsea",95,"B. Badiashile",22094,"W. Fofana","subst","Substitution 2",NA
1379201,46,NA,49,"Chelsea",341642,"J. Hato",47380,"M. Cucurella","subst","Substitution 3",NA
1379201,46,NA,49,"Chelsea",284324,"A. Garnacho",10329,"Joao Pedro","subst","Substitution 4",NA
1379201,57,NA,49,"Chelsea",10329,"Joao Pedro",22094,"W. Fofana","Goal","Normal Goal",NA
1379201,66,NA,48,"West Ham",301187,"Pablo",18744,"M. Kilman","subst","Substitution 1",NA
1379201,70,NA,49,"Chelsea",47380,"M. Cucurella",NA,NA,"Goal","Normal Goal",NA
1379201,76,NA,48,"West Ham",50856,"T. Castellanos",2939,"C. Wilson","subst","Substitution 5",NA
1379201,81,NA,49,"Chelsea",161907,"M. Gusto",19545,"R. James","subst","Substitution 9",NA
1379201,81,NA,48,"West Ham",19428,"J. Bowen",18753,"A. Traore","subst","Substitution 6",NA
1379201,81,NA,48,"West Ham",409303,"M. Diouf",327730,"O. Scarles","subst","Substitution 7",NA
1379201,85,NA,49,"Chelsea",116117,"Moisés Caicedo",NA,NA,"Card","Yellow Card","Foul"
1379201,90,7,49,"Chelsea",10329,"João Pedro",NA,NA,"Card","Yellow Card","Argument"
1379201,90,3,49,"Chelsea",5996,"Enzo Fernández",NA,NA,"Card","Yellow Card",NA
1379201,90,7,48,"West Ham",18753,"Adama Traoré",NA,NA,"Card","Yellow Card","Argument"
1379201,90,4,48,"West Ham",327730,"Oliver Scarles",NA,NA,"Card","Yellow Card","Foul"
1379201,90,11,48,"West Ham",138,"Jean-Clair Todibo",NA,NA,"Card","Red Card","Violent conduct"
1379201,90,10,48,"West Ham",138,"Jean-Clair Todibo",NA,NA,"Var","Card upgrade",NA
1379201,90,NA,49,"Chelsea",5996,"E. Fernandez",10329,"Joao Pedro","Goal","Normal Goal",NA
1379202,27,NA,42,"Arsenal",47315,"M. Zubimendi",136723,"N. Madueke","Goal","Normal Goal",NA
1379202,37,NA,63,"Leeds",47969,"Gabriel Gudmundsson",NA,NA,"Card","Yellow Card","Foul"
1379202,38,NA,42,"Arsenal",136723,"N. Madueke",NA,NA,"Goal","Normal Goal",NA
1379202,46,NA,63,"Leeds",19760,"J. Justin",18901,"S. Longstaff","subst","Substitution 1",NA
1379202,46,NA,63,"Leeds",129142,"I. Gruev",48389,"N. Okafor","subst","Substitution 2",NA
1379202,59,NA,42,"Arsenal",38746,"Jurriën Timber",NA,NA,"Card","Yellow Card","Foul"
1379202,61,NA,42,"Arsenal",978,"K. Havertz",37127,"M. Odegaard","subst","Substitution 5",NA
1379202,61,NA,42,"Arsenal",136723,"N. Madueke",127769,"G. Martinelli","subst","Substitution 6",NA
1379202,69,NA,42,"Arsenal",18979,"V. Gyokeres",127769,"G. Martinelli","Goal","Normal Goal",NA
1379202,71,NA,63,"Leeds",50739,"B. Aaronson",311334,"F. Buonanotte","subst","Substitution 4",NA
1379202,75,NA,42,"Arsenal",127817,"P. Hincapie",157052,"R. Calafiori","subst","Substitution 8",NA
1379202,76,NA,42,"Arsenal",18979,"V. Gyökeres",643,"Gabriel Jesus","subst","Substitution 9",NA
1379202,81,NA,63,"Leeds",177665,"A. Stach",162128,"W. Gnonto","subst","Substitution 5",NA
1379202,81,NA,42,"Arsenal",1946,"L. Trossard",19586,"E. Eze","subst","Substitution 10",NA
1379202,85,NA,63,"Leeds",18766,"D. Calvert-Lewin",250,"J. Piroe","subst","Substitution 9",NA
1379202,86,NA,42,"Arsenal",643,"Gabriel Jesus",37127,"M. Odegaard","Goal","Normal Goal",NA
1379203,11,NA,34,"Newcastle",138787,"Anthony Gordon",NA,NA,"Card","Yellow Card","Foul"
1379203,36,NA,34,"Newcastle",138787,"A. Gordon",NA,NA,"Goal","Normal Goal",NA
1379203,41,NA,40,"Liverpool",174565,"H. Ekitike",203224,"F. Wirtz","Goal","Normal Goal",NA
1379203,43,NA,40,"Liverpool",174565,"H. Ekitike",206254,"M. Kerkez","Goal","Normal Goal",NA
1379203,45,3,34,"Newcastle",19192,"Jacob Ramsey",NA,NA,"Card","Yellow Card","Foul"
1379203,59,NA,40,"Liverpool",6716,"Alexis Mac Allister",NA,NA,"Card","Yellow Card","Foul"
1379203,67,NA,40,"Liverpool",203224,"F. Wirtz",306,"M. Salah","Goal","Normal Goal",NA
1379203,73,NA,34,"Newcastle",18778,"H. Barnes",20649,"Y. Wissa","subst","Substitution 4",NA
1379203,73,NA,34,"Newcastle",153430,"A. Elanga",19163,"J. Murphy","subst","Substitution 5",NA
1379203,73,NA,34,"Newcastle",1463,"J. Willock",158054,"N. Woltemade","subst","Substitution 6",NA
1379203,84,NA,40,"Liverpool",306,"M. Salah",30410,"F. Chiesa","subst","Substitution 6",NA
1379203,84,NA,40,"Liverpool",174565,"H. Ekitike",293,"C. Jones","subst","Substitution 7",NA
1379203,84,NA,34,"Newcastle",169,"K. Trippier",315237,"W. Osula","subst","Substitution 8",NA
1379203,86,NA,34,"Newcastle",18961,"Dan Burn",NA,NA,"Card","Yellow Card","Argument"
1379203,87,NA,40,"Liverpool",203224,"F. Wirtz",8500,"W. Endo","subst","Substitution 8",NA
1379203,89,NA,34,"Newcastle",284492,"L. Hall",318056,"A. Murphy","subst","Substitution 9",NA
1379203,90,NA,40,"Liverpool",1145,"I. Konate",NA,NA,"Goal","Normal Goal",NA
1379204,18,NA,33,"Manchester United",1165,"Matheus Cunha",NA,NA,"Var","Penalty cancelled",NA
1379204,19,NA,33,"Manchester United",747,"Casemiro",1485,"B. Fernandes","Goal","Normal Goal",NA
1379204,42,NA,36,"Fulham",2729,"Joachim Andersen",NA,NA,"Card","Yellow Card","Foul"
1379204,56,NA,33,"Manchester United",1165,"M. Cunha",747,"Casemiro","Goal","Normal Goal",NA
1379204,64,NA,33,"Manchester United",747,"Casemiro",NA,NA,"Card","Yellow Card","Foul"
1379204,69,NA,36,"Fulham",131,"Jorge Cuenca",NA,NA,"Var","Goal cancelled",NA
1379204,71,NA,36,"Fulham",19549,"A. Robinson",19032,"R. Sessegnon","subst","Substitution 4",NA
1379204,71,NA,36,"Fulham",1161,"E. Smith Rowe",237819,"Kevin","subst","Substitution 5",NA
1379204,74,NA,33,"Manchester United",1165,"M. Cunha",115589,"B. Sesko","subst","Substitution 2",NA
1379204,75,NA,33,"Manchester United",747,"Casemiro",51494,"M. Ugarte","subst","Substitution 3",NA
1379204,79,NA,36,"Fulham",1696,"S. Chukwueze",19025,"T. Cairney","subst","Substitution 6",NA
1379204,83,NA,33,"Manchester United",2935,"Harry Maguire",NA,NA,"Card","Yellow Card","Foul"
1379204,85,NA,36,"Fulham",2887,"R. Jimenez",NA,NA,"Goal","Penalty",NA
1379204,86,NA,33,"Manchester United",886,"D. Dalot",545,"N. Mazraoui","subst","Substitution 5",NA
1379204,86,NA,36,"Fulham",131,"J. Cuenca",152967,"C. Bassey","subst","Substitution 7",NA
1379204,90,6,33,"Manchester United",20589,"B. Mbeumo",342970,"L. Yoro","subst","Substitution 7",NA
1379204,90,NA,36,"Fulham",237819,"Kevin",19032,"R. Sessegnon","Goal","Normal Goal",NA
1379204,90,NA,33,"Manchester United",115589,"B. Sesko",1485,"B. Fernandes","Goal","Normal Goal",NA
1379205,5,NA,65,"Nottingham Forest",18746,"M. Gibbs-White",NA,NA,"Goal","Normal Goal",NA
1379205,31,NA,52,"Crystal Palace",126949,"Chris Richards",NA,NA,"Card","Yellow Card","Foul"
1379205,32,NA,52,"Crystal Palace",278898,"Chadi Riad",NA,NA,"Card","Yellow Card","Foul"
1379205,45,NA,65,"Nottingham Forest",138780,"Neco Williams",NA,NA,"Card","Red Card","Professional handball"
1379205,45,3,65,"Nottingham Forest",6056,"N. Dominguez",67943,"Morato","subst","Substitution 1",NA
1379205,45,NA,52,"Crystal Palace",2218,"I. Sarr",NA,NA,"Goal","Penalty",NA
1379205,46,NA,65,"Nottingham Forest",2919,"M. Sels",18933,"A. Gunn","subst","Substitution 2",NA
1379205,46,NA,65,"Nottingham Forest",2298,"C. Hudson-Odoi",19305,"R. Yates","subst","Substitution 3",NA
1379205,54,NA,52,"Crystal Palace",184226,"Yéremy Pino",NA,NA,"Card","Yellow Card","Argument"
1379205,61,NA,52,"Crystal Palace",278898,"C. Riad",403554,"C. Uche","subst","Substitution 1",NA
1379205,70,NA,65,"Nottingham Forest",9366,"Igor Jesus",48648,"D. Ndoye","subst","Substitution 6",NA
1379205,75,NA,65,"Nottingham Forest",2817,"Nikola Milenković",NA,NA,"Card","Yellow Card","Time wasting"
