"team_id","team_name","state_from","Win","Draw","Loss","n_from_state"
65,"Nottingham Forest","(-2,T1)",0.000885375494071146,0.00885375494071146,0.990260869565217,1
65,"Nottingham Forest","(-1,T1)",0.106884784289206,0.146635719039016,0.746479496671778,8
65,"Nottingham Forest","(0,T1)",0.258064516129032,0.258064516129032,0.483870967741935,34
65,"Nottingham Forest","(+1,T1)",0.710062006003284,0.127667034049591,0.162270959947125,5
65,"Nottingham Forest","(+2,T1)",0,0,0,NA
65,"Nottingham Forest","(-2,T2)",0.000885375494071146,0.00885375494071146,0.990260869565217,7
65,"Nottingham Forest","(-1,T2)",0.0676127733123018,0.12962059302267,0.802766633665028,16
65,"Nottingham Forest","(0,T2)",0.208038344955097,0.331560601229858,0.460401053815045,27
65,"Nottingham Forest","(+1,T2)",0.823061378471846,0.0950676635297312,0.0818709579984226,7
65,"Nottingham Forest","(+2,T2)",1,0,0,4
65,"Nottingham Forest","(-2,T3)",0.000885375494071146,0.00885375494071146,0.990260869565217,7
65,"Nottingham Forest","(-1,T3)",0.00619762845849802,0.0619762845849802,0.931826086956522,8
65,"Nottingham Forest","(0,T3)",0.184931590148982,0.557008209182122,0.258060200668896,13
65,"Nottingham Forest","(+1,T3)",0.851130434782609,0.111304347826087,0.0375652173913044,5
65,"Nottingham Forest","(+2,T3)",1,0,0,4
65,"Nottingham Forest","(-2,T4)",0,0,1,15
65,"Nottingham Forest","(-1,T4)",0.00695652173913044,0.0695652173913043,0.923478260869565,10
65,"Nottingham Forest","(0,T4)",0.0695652173913044,0.695652173913043,0.234782608695652,12
65,"Nottingham Forest","(+1,T4)",0.813913043478261,0.139130434782609,0.0469565217391305,5
65,"Nottingham Forest","(+2,T4)",1,0,0,10
66,"Aston Villa","(-2,T1)",0.0647395295652694,0.0403290339691648,0.894931436465565,1
66,"Aston Villa","(-1,T1)",0.266827158923725,0.150221779540737,0.582951061535538,8
66,"Aston Villa","(0,T1)",0.516129032258065,0.193548387096774,0.290322580645161,32
66,"Aston Villa","(+1,T1)",0.822821046374698,0.0984802652856852,0.0786986883396167,7
66,"Aston Villa","(+2,T1)",0,0,0,NA
66,"Aston Villa","(-2,T2)",0.0647395295652694,0.0403290339691648,0.894931436465565,4
66,"Aston Villa","(-1,T2)",0.258958118261078,0.161316135876659,0.579725745862263,15
66,"Aston Villa","(0,T2)",0.507162613896787,0.253083076104181,0.239754309999032,26
66,"Aston Villa","(+1,T2)",0.822821046374698,0.0984802652856852,0.0786986883396167,13
66,"Aston Villa","(+2,T2)",0.99148777300728,0.00686951652044054,0.00164271047227926,3
66,"Aston Villa","(-2,T3)",0,0,1,6
66,"Aston Villa","(-1,T3)",0.164905730819489,0.147619936531641,0.68747433264887,9
66,"Aston Villa","(0,T3)",0.514803061414971,0.391562441665111,0.0936344969199178,15
66,"Aston Villa","(+1,T3)",0.948926638043681,0.0412170991226433,0.00985626283367556,10
66,"Aston Villa","(+2,T3)",0.99148777300728,0.00686951652044054,0.00164271047227926,6
66,"Aston Villa","(-2,T4)",0,0,1,9
66,"Aston Villa","(-1,T4)",0.0757575757575757,0.0909090909090909,0.833333333333333,6
66,"Aston Villa","(0,T4)",0.454545454545454,0.545454545454545,0,11
66,"Aston Villa","(+1,T4)",1,0,0,13
66,"Aston Villa","(+2,T4)",1,0,0,9
746,"Sunderland","(-2,T1)",0.0888039639203256,0.133483067497004,0.77771296858267,2
746,"Sunderland","(-1,T1)",0.16822641289972,0.23221978336093,0.59955380373935,10
746,"Sunderland","(0,T1)",0.354838709677419,0.32258064516129,0.32258064516129,32
746,"Sunderland","(+1,T1)",0.740817792437139,0.175569577741563,0.0836126298212986,4
746,"Sunderland","(+2,T1)",0,0,0,NA
746,"Sunderland","(-2,T2)",0.0093815149409312,0.0347463516330785,0.95587213342599,4
746,"Sunderland","(-1,T2)",0.164259641639876,0.247521579064857,0.588218779295267,12
746,"Sunderland","(0,T2)",0.361975253885862,0.396332857049825,0.241691889064313,25
746,"Sunderland","(+1,T2)",0.740817792437139,0.175569577741563,0.0836126298212986,7
746,"Sunderland","(+2,T2)",1,0,0,1
746,"Sunderland","(-2,T3)",0.0093815149409312,0.0347463516330785,0.95587213342599,9
746,"Sunderland","(-1,T3)",0.0840752757088658,0.219239136218804,0.69668558807233,9
746,"Sunderland","(0,T3)",0.353272338919751,0.479059105746862,0.167668555333387,19
746,"Sunderland","(+1,T3)",0.865443509822062,0.109080332522822,0.0254761576551163,9
746,"Sunderland","(+2,T3)",1,0,0,3
746,"Sunderland","(-2,T4)",0.0093815149409312,0.0347463516330785,0.95587213342599,9
746,"Sunderland","(-1,T4)",0.0750521195274496,0.277970813064628,0.646977067407922,8
746,"Sunderland","(0,T4)",0.193884642112578,0.718091267083623,0.0880240908037989,15
746,"Sunderland","(+1,T4)",0.919388464211258,0.0718091267083623,0.00880240908037989,10
746,"Sunderland","(+2,T4)",1,0,0,4
